school_latitude,school_longitude,school_zip,total_price_excluding_opt_donation,total_price_including_opt_donation,students_reached,total_donations,num_donors
39.393281,-107.20741,81623,222.15,261.35,100,261.35,2
32.631304,-117.006076,91910,538.66,633.72,180,30,2
38.542959,-85.76832,47126,709.98,835.27,100,834.39,6
42.297768,-71.011169,2171,150.74,177.34,13,177.34,3
40.836826,-73.887688,10460,434.06,510.66,100,472.36,2
35.942367,-96.213512,74039,899.91,1058.72,25,0,0
40.698797,-89.525504,61611,461.55,543,22,543,4
30.50136678,-90.47779195,70401,456.52,537.08,60,20,1
36.24931,-81.116483,28635,157.07,184.79,15,184.79,3
33.476321,-112.240457,85037,408.31,480.36,30,10,1
42.71634,-71.164883,1841,441,518.82,25,515.29,16
40.674722,-73.927958,11213,474.77,558.55,30,0,0
40.706825,-73.920003,11237,474.04,557.69,90,0,0
39.2974,-76.659351,21216,480.15,564.88,30,552.53,13
34.944511,-82.224457,29650,979.51,1152.36,50,0,0
34.04307938,-118.2885284,90006,983.16,1156.66,20,1156.66,1
33.538692,-83.949921,30016,466.41,548.72,100,548.72,4
35.123318,-89.883029,38120,340.83,400.98,25,400.97,3
28.500727,-81.703873,34711,232.82,273.91,18,272.5,8
47.494175,-122.182708,98056,306.3,360.35,30,360.35,1
28.565326,-81.542239,34761,340.4,400.47,750,5,1
38.810619,-104.770477,80910,196.64,231.34,25,231.34,1
38.224737,-85.763999,40208,184.73,217.33,90,0,0
37.13639069,-113.6528091,84765,147.88,173.98,30,173.98,5
35.868476,-81.596882,28645,623.74,733.81,24,156.8,3
41.745689,-87.692696,60652,330,388.24,29,388.24,1
35.513001,-108.836182,87301,675.18,794.33,60,794.33,14
41.764755,-72.701866,6105,160.79,189.16,120,189.16,1
38.256034,-104.671222,81005,568.13,668.39,50,668.39,1
37.277344,-120.481953,95341,167.12,196.61,30,196.61,3
36.077755,-86.748413,37211,249.99,294.11,36,0,0
33.427961,-112.600447,85326,569.2,669.65,25,669.65,1
37.300912,-79.996454,24017,423.43,498.15,60,498.15,2
41.761458,-87.557796,60649,143.97,169.38,32,0,0
41.691403,-87.658738,60643,517.23,608.51,125,608.51,1
42.941801,-78.782707,14225,800.26,941.48,120,941.48,3
35.10745995,-106.6754403,87104,300.82,353.91,20,353.91,5
39.934621,-75.163445,19147,453.82,533.91,50,533.91,2
31.19869903,-97.29437133,76579,362.68,426.68,10,30,2
37.490353,-77.475624,23224,254.46,299.36,25,299.36,2
40.703652,-73.611474,11550,143.38,168.68,40,168.68,5
28.036039,-82.566547,33615,650.98,765.86,40,50,1
38.810619,-104.770477,80910,228.14,268.4,40,268.4,1
31.802646,-106.24691,79938,209.01,245.89,22,239.19,9
40.35932143,-110.2877271,84001,300.64,353.69,25,20,1
42.460175,-83.696305,48178,148.61,174.84,24,174.84,1
40.646671,-73.881981,11239,432.6,508.94,150,507.18,9
33.224646,-86.823664,35007,635.88,748.09,28,739.27,8
35.935879,-80.02597,27260,306.49,360.58,8,360.58,1
41.761458,-87.557796,60649,154.93,182.27,20,182.27,2
41.989312,-87.658276,60660,175.01,205.89,30,205.89,1
34.71255697,-82.21953258,29681,146.77,172.67,170,10,1
46.514708,-67.860942,4758,262.59,308.93,35,308.93,1
32.212719,-110.799431,85710,482.25,567.35,24,567.35,10
26.165871,-97.651803,78586,484.44,569.93,75,551.4,12
32.563911,-96.862167,75154,377.7,444.35,22,0,0
40.665113,-73.589397,11520,280.81,330.36,40,330.36,1
40.255996,-75.647766,19464,153.58,180.68,22,48.79,1
41.199787,-73.181795,6610,373.07,438.91,25,10,1
40.674722,-73.927958,11213,432.63,508.98,30,500.15,4
39.169402,-86.54027,47404,458.92,539.91,25,521.37,8
36.24489628,-95.99422552,74126,288.62,339.55,280,339.56,7
41.46148771,-74.04462554,12553,385.64,453.69,35,50,1
40.63426208,-73.92655945,11219,895.58,1053.62,999,1053.62,10
33.467514,-84.255185,30228,692.37,814.55,25,0,0
33.43900524,-112.3442428,85323,282.06,331.84,110,328.31,6
37.762886,-121.914897,94582,802.05,943.59,26,50,3
35.427994,-97.50127,73129,471.98,555.27,106,0,0
37.754852,-122.42616,94114,499.03,587.09,120,587.09,3
34.90016638,-82.24544285,29650,212.29,249.75,350,0,0
38.062656,-85.717998,40109,156.5,184.12,24,184.12,2
39.97319,-75.214108,19131,143.86,169.25,27,169.25,1
33.986647,-118.219109,90255,743.86,875.13,200,751.6,2
41.83713,-87.717917,60623,234.38,275.74,28,272.21,2
30.460832,-91.135381,70806,493.55,580.65,27,35,3
33.977695,-84.438956,30062,339.54,399.46,25,399.46,2
34.05957,-118.369072,90048,167.48,197.04,60,196.79,6
36.137175,-81.107709,28659,315.24,370.87,95,370.87,1
42.668221,-73.774918,12206,842.17,990.79,45,0,0
38.176487,-85.841358,40216,203.46,239.36,24,239.36,1
44.525656,-94.71745,55332,740.07,870.67,70,868.91,7
39.981966,-75.14618,19122,1103.73,1298.51,23,1298.51,3
36.35529,-105.60096,87557,796.83,937.45,24,937.45,3
30.365949,-88.529721,39581,247.92,291.67,50,291.67,1
38.900644,-94.797114,66061,165.29,194.46,20,194.46,1
40.874756,-73.867821,10467,264.1,310.71,500,310.71,1
32.046963,-81.09742,31405,624.54,734.75,22,734.75,5
37.938972,-121.25219,95206,299.99,352.93,60,0,0
39.688055,-87.412665,47842,423.24,497.93,90,480.28,5
36.291806,-93.294864,72611,416.9,490.47,46,490.47,2
35.129864,-90.043327,38126,792.21,932.01,310,932.01,1
36.191231,-78.173447,27549,182.5,214.71,25,214.71,3
33.327974,-111.790073,85205,294.87,346.91,50,346.91,2
39.293407,-76.537338,21224,704.52,828.85,100,828.85,1
36.95215328,-92.65871511,65608,420.55,494.76,45,494.76,1
43.30472098,-100.6612516,57555,333.02,391.79,45,366.77,10
47.85244534,-121.9824794,98272,153.47,180.55,27,180.55,2
37.271323,-121.806463,95111,305.23,359.09,25,110.08,1
33.711546,-78.86665,29577,544.1,640.12,26,0,0
38.947968,-77.018463,20011,448.45,527.59,25,527.58,9
40.059332,-75.14854,19126,787.23,926.15,400,905.86,12
40.057273,-86.61959,46071,275.15,323.71,200,323.71,3
29.881257,-95.540552,77040,293.47,345.26,27,342.61,6
40.410267,-82.946907,43003,424.65,499.59,25,100,1
32.882513,-96.786508,75230,236.98,278.8,30,266.45,4
27.829753,-82.611734,33702,428.44,504.05,36,25,2
39.251635,-76.81442,21043,451.18,530.8,25,529.03,10
40.040527,-87.635276,61883,295.74,347.93,30,347.93,5
42.776603,-71.31508,3087,556.42,654.61,200,55,2
41.549076,-93.590607,50320,458.93,539.92,20,0,0
40.229815,-74.75876,8618,297.34,349.81,25,349.82,2
46.617071,-92.382084,55797,211.68,249.04,16,249.04,3
33.985288,-81.093398,29169,172.17,202.55,60,193.92,4
40.002126,-105.17806,80303,528.97,622.32,78,230,3
36.5698915,-87.41027481,37042,383.12,450.73,30,450.73,3
38.82185,-77.116592,22304,500.56,588.89,6,588.89,4
41.863023,-87.713048,60623,503.73,592.62,128,590.86,3
40.843781,-73.884201,10460,306.69,360.81,30,338.4,2
37.43445684,-100.9929939,67870,460.65,541.94,30,0,0
29.581187,-95.292682,77581,276.18,324.92,25,324.92,11
42.34088516,-71.09481812,2115,716.88,843.39,120,843.39,1
34.857063,-82.43928194,29611,404.66,476.07,50,0,0
40.885472,-73.840544,10466,410.32,482.73,120,473.9,5
36.123721,-96.352341,74044,175.48,206.45,18,0,0
40.85309,-111.93967,84054,404.54,475.93,30,0,0
27.762774,-82.654969,33705,791.2,930.82,130,930.82,1
35.213289,-90.203294,72364,615.47,724.08,22,724.09,5
40.808083,-73.912582,10454,434,510.59,25,435.5,2
45.155854,-67.412713,4694,493.67,580.79,5,580.79,3
39.315578,-76.560814,21213,199.45,234.65,32,234.65,1
34.877917,-89.688494,38611,197.98,232.92,27,232.92,3
33.470673,-112.196518,85035,628.67,739.61,30,739.61,8
33.451457,-112.203699,85043,174.21,204.95,25,204.95,6
26.595303,-80.06665,33460,325.18,382.56,20,15,2
34.057347,-117.325246,92324,756.98,890.56,100,90,4
25.777018,-80.199322,33128,420.57,494.79,24,494.79,1
36.24444433,-115.2368979,89130,1961.98,2308.21,27,10,1
33.696016,-117.751184,92620,193.04,227.11,32,227.11,7
33.370865,-111.800171,85233,420.43,494.62,8,494.63,5
32.219401,-80.734684,29926,188.6,221.88,25,221,3
39.254079,-76.645131,21230,893.8,1051.53,25,1037.41,9
33.75724411,-84.43396759,30314,480.59,565.4,20,565.4,3
39.616268,-105.030235,80123,327.08,384.8,25,170,3
29.707591,-95.162365,77503,627.31,738.01,700,738.01,3
41.179131,-73.209528,6604,572.83,673.92,30,10,1
41.170125,-73.208586,6605,238.22,280.26,8,280.26,3
38.765331,-90.314023,63135,338.48,398.21,12,398.22,6
40.815577,-73.902104,10455,275.92,324.61,25,324.62,6
33.472851,-112.213119,85035,216.87,255.14,30,0,0
34.634003,-98.393555,73507,477.38,561.62,20,559.86,5
30.025158,-95.362169,77338,549.48,646.45,100,646.44,5
39.77777392,-86.10921107,46201,466.37,548.67,25,50,1
39.24117,-76.685684,21227,145.99,171.75,20,169.54,7
35.314213,-78.615998,28334,171.01,201.19,20,0,0
40.09292,-75.052479,19115,587.59,691.28,650,0,0
28.605189,-81.439999,32808,1179.18,1387.27,18,1376.15,3
44.482598,-108.050282,82426,298.54,351.22,40,351.22,7
40.79526138,-73.93006134,10035,712.65,838.41,6,145,3
40.821729,-73.916974,10451,465.52,547.67,100,0,0
41.60833128,-87.40882784,46406,516.14,607.22,80,607.22,1
39.212082,-84.560656,45239,547.51,644.13,65,644.13,5
35.738983,-79.65361,27316,306.66,360.78,25,341.37,5
32.913069,-80.675573,29488,332.05,390.65,4,332.05,1
38.089111,-122.573044,94947,16499.37,19411.02,300,20,2
31.057944,-98.201025,76550,676.9,796.35,25,0,0
41.5030098,-87.71231842,60649,646.75,760.88,20,760.88,1
44.192108,-75.963737,13656,241.3,283.88,40,283.88,6
43.027615,-87.987948,53214,238.91,281.07,32,281.07,4
33.943361,-84.495936,30067,259.91,305.78,25,288.13,2
37.224153,-121.784029,95119,288.59,339.52,10,130,2
43.501154,-112.05678,83402,465.43,547.56,30,547.56,1
39.295006,-76.69751,21229,600.35,706.29,60,701,14
39.725597,-91.391698,63401,420.25,494.41,150,494.41,4
41.69280007,-83.76181416,43560,442.73,520.86,25,0,0
40.634938,-73.981674,11204,441.43,519.33,50,518.98,6
40.726614,-74.838592,7830,258.06,303.6,25,0,0
36.08997167,-95.79273375,74012,192.01,225.89,28,225.89,2
41.735005,-72.694378,6114,257.17,302.55,80,299.02,10
36.321235,-115.300534,89143,1074.56,1264.19,30,70,3
35.19508,-106.729563,87114,413.83,486.86,26,250,1
41.787143,-87.732583,60629,376.72,443.2,130,443.2,8
33.856228,-84.258934,30345,203.13,238.98,75,238.98,1
40.823994,-73.880524,10472,135.48,159.39,30,159.39,3
39.707435,-104.840165,80012,423.93,498.74,26,0,0
34.11901855,-118.2308731,90065,256.19,301.4,300,301.4,5
35.952216,-78.904883,27707,464.49,546.46,45,464.49,1
41.268066,-91.368008,52738,302.68,356.09,65,351.43,15
33.894617,-118.33418,90260,2344.89,2758.69,40,19,1
32.92233,-80.109413,29420,140.6,165.41,25,165.41,2
38.691873,-121.336084,95842,450.42,529.91,9,529.91,2
35.563499,-82.512367,28803,852.7,1003.18,26,1003.18,14
34.489373,-82.006551,29360,442,520,5,515.59,5
36.40390082,-86.46410236,37066,182.94,215.22,18,208.74,2
33.97361755,-118.2478714,90001,218.78,257.39,130,257.39,3
40.656004,-73.886746,11207,273.38,321.62,25,321.62,4
40.615929,-73.912835,11234,2904.4,3416.94,32,1196,19
36.20015,-86.772659,37207,151.5,178.24,10,178.24,2
40.70091,-73.525999,11793,433.31,509.78,23,509.78,1
40.789197,-111.941742,84116,438.41,515.78,40,0,0
42.247826,-71.824371,1603,1042.97,1227.02,25,1209.91,3
46.79533,-96.810486,58104,374.32,440.38,24,440.38,2
30.821788,-90.756765,70441,250.49,294.69,350,294.69,4
40.745975,-73.879639,11373,169.67,199.61,32,199.61,6
37.602127,-77.589691,23238,395.93,465.8,25,0,0
39.721767,-86.093536,46107,198.06,233.01,80,5,1
27.996681,-81.74976,33880,189.9,223.41,20,223.41,5
47.500202,-122.239952,98178,291.46,342.89,11,342.89,1
33.977806,-118.177254,90201,688.86,810.42,30,115,2
34.044702,-118.194232,90063,971.21,1142.6,24,1142.61,2
38.813668,-121.242407,95765,361.88,425.74,6,60,2
33.756813,-117.873558,92706,432.91,509.31,180,509.31,3
39.307186,-76.586418,21213,468.49,551.16,35,551.16,9
34.171056,-118.072039,91107,290.99,342.34,36,342.35,5
32.052165,-95.965426,75148,858.99,1010.58,65,1010.22,3
38.83551,-77.246895,22032,211.48,248.8,20,248.8,1
35.377449,-80.761902,28269,466.65,549,250,0,0
41.067162,-111.998707,84041,384.24,452.05,50,0,0
36.02543,-78.90802,27704,450.36,529.84,85,529.84,7
42.419772,-83.190912,48235,376.04,442.4,250,442.4,2
28.460535,-81.557445,34786,152.56,179.48,20,179.48,1
28.070344,-82.434402,33613,403.62,474.85,70,0,0
32.63840139,-83.42698663,30088,462.78,544.45,120,5,1
35.439205,-97.556987,73108,193.38,227.51,120,227.51,5
25.773972,-80.266716,33126,436.16,513.13,135,474.64,2
41.922635,-87.657321,60614,291.51,342.95,30,342.95,3
40.75481415,-73.82636261,11355,325.95,383.47,28,426.41,8
34.918391,-80.734597,28173,390.64,459.58,690,100,1
35.478697,-97.385944,73110,159.74,187.93,20,187.93,3
38.64068985,-90.20857239,63106,1342.74,1579.69,90,1005,8
35.418106,-80.551756,28025,299.84,352.75,120,0,0
37.510605,-77.466507,23224,231.23,272.04,20,272.03,6
39.167709,-77.261024,20874,500.43,588.74,20,588.75,8
40.613319,-74.068977,10305,136.33,160.39,60,160.39,5
44.953151,-93.259895,55407,341.31,401.54,65,401.54,2
39.581408,-75.667202,19701,346.47,407.61,25,383.79,10
40.687286,-73.988217,11201,273.45,321.71,26,321.71,1
42.568682,-83.0816,48310,197.27,232.08,27,232.08,3
43.1307106,-87.96388245,53209,387.74,456.16,25,20,2
38.856712,-77.098595,22204,272.38,320.45,60,285.15,4
37.968724,-122.286748,94803,226.18,266.09,30,266.1,2
35.07465722,-80.67305134,28079,533.84,628.05,23,624.52,10
42.996891,-87.900871,53207,442.55,520.65,40,280,8
28.601773,-81.488308,32818,254.26,299.13,600,299.13,3
39.037766,-94.720253,66203,181.86,213.95,21,25,1
47.670765,-117.153575,99016,380.14,447.22,22,447.22,9
32.79130608,-116.9420768,92019,162.31,190.95,34,190.95,5
33.567423,-112.135345,85051,464.03,545.92,75,75,2
35.30312,-80.771333,28262,308.52,362.96,180,361.2,6
32.86902,-81.1073,29924,523.57,615.96,21,615.96,9
29.688658,-95.295403,77087,171.9,202.24,350,202.24,8
34.674626,-82.969655,29678,257.79,303.28,140,303.28,6
47.41129303,-120.5562668,98125,322.91,379.89,25,379.89,2
34.039623,-118.289688,90006,755.68,889.04,130,889.04,2
28.144858,-82.776186,34689,747.4,879.29,44,879.29,3
41.77690811,-87.71292262,60629,485.99,571.75,35,571.75,4
39.039642,-77.077049,20895,329.92,388.14,20,378.24,10
46.205877,-119.131371,99336,703.49,827.64,25,5,1
45.187456,-93.397571,55316,463.91,545.78,150,20,1
33.38596125,-79.29973253,29440,270.66,318.42,110,278.16,2
40.649203,-74.012325,11220,822.76,967.95,150,250,6
39.39419937,-75.69280243,19734,241.78,284.45,28,272.53,5
37.566818,-122.294853,94403,825.34,970.99,172,255,6
36.519235,-87.347352,37040,386.96,455.25,18,455.25,5
39.31864166,-76.5872345,21213,233.88,275.15,250,275.16,2
39.362591,-76.583989,21239,141.66,166.66,30,166.66,2
38.95862038,-84.34385455,41001,211.68,249.04,25,249.04,5
34.471972,-92.993366,71901,1162.02,1367.08,250,1367.08,2
35.088034,-80.976463,28273,468.23,550.86,25,533.2,8
38.72325134,-90.25502777,63136,679.56,799.48,375,126,3
40.792306,-73.952037,10029,404.54,475.93,240,475.93,3
37.32483007,-121.8521735,95122,919.43,1081.68,52,1077.22,15
33.162946,-96.097758,75401,384.24,452.05,20,452.05,7
36.022288,-86.565466,37086,514.16,604.89,20,604.89,4
40.705762,-73.955511,11211,329.69,387.87,100,387.87,7
43.39009151,-85.46834958,49329,321.3,378,28,40,1
41.706626,-87.647472,60643,343.3,403.88,15,403.88,7
36.95711517,-82.64311981,24273,247.72,291.44,125,291.44,2
34.036792,-118.212526,90023,330.99,389.4,120,389.39,5
33.92177805,-118.3089741,90047,516.66,607.84,14,607.84,4
40.654386,-74.005757,11232,473.88,557.51,36,557.5,2
34.063927,-118.267083,90057,303.59,357.16,16,357.16,4
46.971695,-123.838226,98520,175.77,206.79,22,206.79,1
35.953404,-95.370506,74467,205.22,241.44,20,211.22,4
39.642368,-86.124931,46227,224.47,264.08,240,264.09,6
42.517842,-70.889168,1970,702.69,826.69,61,826.69,10
27.742887,-81.532616,33843,347.74,409.11,18,50,1
45.520649,-123.125656,97116,684.79,805.64,125,805.63,15
40.097916,-75.269323,19462,425.82,500.96,50,51,4
37.84465,-121.98282,94526,174.76,205.6,230,203.84,14
37.798384,-122.164547,94619,1356.69,1596.11,60,0,0
32.44363,-84.919733,31907,474.21,557.89,22,557.89,6
33.584202,-101.93219,79416,530.24,623.81,450,1,1
33.855142,-118.088926,90703,1706.08,2007.15,32,0,0
41.821263,-71.42592,2903,395.39,465.16,27,465.16,1
39.823792,-86.237179,46254,841.96,990.54,80,25,1
41.655979,-87.684653,60406,284.09,334.22,120,325.4,11
37.814678,-122.261253,94612,422.69,497.28,30,491.91,17
42.977517,-95.6893,51046,682.13,802.51,350,50,1
41.323989,-72.908767,6511,447.28,526.21,70,524.45,6
33.746178,-84.327492,30317,518.95,610.53,100,610.53,1
36.152847,-95.933397,74112,288.71,339.66,75,339.65,3
44.960842,-74.518446,12937,202.5,238.24,350,238.24,5
36.24444433,-115.2368979,89130,844.44,993.46,210,947.8,8
39.970545,-75.205702,19104,384.24,452.05,18,429.39,6
30.84494,-97.793767,76527,222.09,261.28,66,261.28,2
36.20478032,-115.0176535,89156,406.63,478.39,190,442.51,2
33.83997,-84.115907,30047,486.59,572.46,25,558.98,7
36.944267,-86.447006,42104,382.96,450.54,120,450.54,8
21.493662,-158.018997,96786,1765.7,2077.29,50,2068.47,25
34.708058,-90.375044,38676,226.63,266.62,120,266.62,2
42.582756,-87.830897,53140,357.34,420.4,60,420.4,2
41.312895,-105.626427,82070,491.82,578.61,20,578.62,4
42.636504,-73.76556,12202,341.22,401.44,25,401.44,6
39.868725,-105.004288,80260,444.48,522.92,25,522.92,1
41.747574,-72.673286,6114,376.94,443.46,140,439.05,4
32.900563,-96.738658,75243,341.08,401.27,160,401.27,1
28.312014,-81.354251,34743,834.68,981.98,800,981.98,4
43.019627,-87.951988,53215,3017.35,3549.82,18,3549.82,1
26.609163,-81.627579,33936,171.08,201.27,18,201.27,11
36.207228,-81.003411,28669,292.19,343.75,240,0,0
40.831431,-73.878694,10472,392.57,461.85,34,458.32,4
26.401491,-80.189456,33496,304.4,358.12,45,0,0
37.033195,-94.505229,64804,153.45,180.53,300,180.53,6
37.786342,-121.239734,95337,788.67,927.85,14,927.85,9
35.902274,-78.804311,27617,264.69,311.4,43,302.57,5
39.566452,-75.62867,19720,469.93,552.86,22,474.43,4
32.618745,-83.769413,31008,172.69,203.16,100,10,1
40.645143,-73.980752,11218,243.1,286,800,286,6
32.000076,-81.262032,31419,367.17,431.96,175,430.56,7
33.970013,-118.250954,90001,911.6,1072.47,26,1072.47,6
43.125865,-87.955918,53209,333.74,392.64,22,392.64,2
34.7354,-82.777065,29630,224.32,263.91,20,252.82,5
33.71435,-118.000241,92647,301.6,354.82,200,354.82,3
32.76041794,-97.37857056,76126,169.93,199.92,130,199.92,2
30.170091,-85.691223,32401,141.01,165.89,20,165.89,2
33.53454083,-112.2103905,85303,184.84,217.46,30,217.46,7
37.596626,-77.445625,23227,681.37,801.61,120,25,1
37.572672,-122.052171,94555,2515.8,2959.76,30,0,0
33.462307,-112.081352,85003,736.21,866.13,120,866.13,6
41.993938,-87.724087,60659,451.27,530.91,16,530.91,13
39.924014,-75.227479,19142,143.09,168.34,34,168.34,2
34.89820099,-92.14543915,72099,299.86,352.78,90,352.78,3
37.560245,-122.017709,94536,705.88,830.45,30,830.45,4
29.97157,-90.1041,70119,553.55,651.24,24,646.82,9
29.702051,-95.335487,77021,379.33,446.27,75,446.27,2
42.427547,-82.945251,48224,397.24,467.34,21,462.93,21
35.95942626,-96.1188343,74066,539.15,634.29,20,631.29,3
40.861069,-73.891464,10458,305.96,359.95,30,359.95,10
40.61452803,-111.9388023,84084,848.59,998.34,200,998.34,6
29.47947212,-81.19506221,32164,348.51,410.01,20,0,0
38.915932,-122.608638,95457,564.43,664.04,28,652.48,6
35.417572,-119.020934,93308,1818.1,2138.94,350,2138.94,1
33.582064,-112.084275,85029,310.32,365.08,120,358.7,5
37.692608,-121.874352,94588,948.38,1115.74,33,1115.74,3
37.502574,-92.82963,65632,497.98,585.86,75,585.86,1
29.97157,-90.1041,70119,426.13,501.33,25,501.33,3
41.067162,-111.998707,84041,1634.56,1923.01,25,0,0
37.954121,-122.045731,94520,636.36,748.66,20,748.66,1
35.375977,-118.958251,93306,1176.72,1384.38,48,1384.38,2
41.092106,-112.063522,84075,429.55,505.35,21,505.35,2
37.952717,-122.326607,94806,169.03,198.86,28,198.85,3
38.000706,-122.25434,94547,650.56,765.36,150,765.36,1
29.727499,-95.320923,77023,148.19,174.34,23,174.34,1
38.655472,-121.550761,95834,182.14,214.28,23,214.28,1
40.694672,-73.937759,11206,410.07,482.44,22,482.43,7
40.472763,-74.466125,8901,503.98,592.92,140,591.15,12
35.9069519,-77.54075623,27886,404.44,475.81,120,475.81,6
34.391766,-118.455389,91387,283.99,334.11,90,334.11,2
37.714257,-122.168291,94577,924.33,1087.45,150,1087.45,1
36.691261,-121.60455,93905,141.48,166.45,42,166.45,6
28.680195,-81.372706,32701,464.42,546.38,18,546.38,6
34.86883,-92.109538,72076,496.68,584.33,101,584.33,5
37.714842,-121.92238,94568,2047.3,2408.59,25,2408.59,3
37.668294,-121.873397,94566,889.98,1047.04,175,0,0
40.029048,-75.122934,19120,451.62,531.32,175,531.32,3
42.079998,-71.044492,2301,235.85,277.47,50,277.47,2
37.684582,-121.728172,94550,656.07,771.85,26,771.85,1
30.611878,-96.330934,77840,435,511.76,165,70,2
41.825718,-87.667641,60609,331.98,390.56,450,390.56,4
37.95207977,-122.3520584,94806,229.06,269.48,25,269.48,2
35.4865,-97.577927,73107,172.44,202.87,60,202.87,4
37.693923,-122.125207,94580,187.45,220.53,60,220.53,2
35.546478,-77.351726,27858,365.78,430.33,18,100,4
37.845549,-122.251711,94618,1887.61,2220.72,35,10,1
35.47552809,-82.57968821,28704,246.31,289.78,25,280.07,6
39.149862,-78.180271,22601,513.79,604.46,40,25,1
40.710281,-111.867165,84106,813.63,957.21,100,957.21,2
29.7084064,-95.52124739,77074,324.37,381.61,165,381.61,1
